id_str,full_text,retweet_count,favorite_count,retweeted,coordinates,created_at
1130890555003756545,"Twitter modo noturno: chuta cachorro, xinga a mãe pelas costas e joga lixo na rua",1,2,False,,Tue May 21 17:38:13 +0000 2019
1096901101427802112,@VoceNaoSabiaQ @LiviaNumsei vou jogar bastante lixo na rua agr,0,1,False,,Sat Feb 16 22:36:16 +0000 2019
1086748712842473472,"Um filho da puta colocou lixo aqui na rua bem depois da coleta de lixo passar
Dá vontade de pegar um cara desses e fazer ele comer todo o lixo.",0,0,False,,Sat Jan 19 22:14:18 +0000 2019
1100520622428438528,mano quem que é esse lixo de mulher? a gente pode linchar ela na rua? https://t.co/3NyLWp14Xu,0,1,False,,Tue Feb 26 22:18:57 +0000 2019
1106241140670586882,Antes da porquice de jogar o lixo na rua é o desrespeito a pessoa que está tentando deixar a rua limpa! https://t.co/dg6QkNbjpF,0,0,False,,Thu Mar 14 17:10:15 +0000 2019
1105615521830051840,@Azzyoficixl Homens machistas sempre se acham na razao quando tem um luxo dentro de casa e fuça lixo na rua eles nao tao errados ne? Ela e mae da lua ela tem mais direitos que ele e fds se traiu ou nao ela nao fez nada que traisse a filha ate pq ela ficou 9 meses carregando eu  en forças_azzy,0,0,False,,Tue Mar 12 23:44:16 +0000 2019
1113918428769923072,"não vai cair a porra da sua mão, se você pegar a porra da lata de cerveja q estava bebendo ou qualquer outra bebida e jogar no lixo, ao invés de jogar na rua ou pela janela do carro, ô ser",1,9,False,,Thu Apr 04 21:37:03 +0000 2019
1090282837209698304,"tem sempre um que é diferente
tem sempre um que surpreende a gente, esse rato que aqui se mostra é o rato que a gente gosta, é o rato que em vez de catar lixo na rua prefere mil vezes um beijo brilhante da lua",0,0,False,,Tue Jan 29 16:17:39 +0000 2019
1082054442097221632,"@pnglife CARA FILHO DA PUTA
BATE NA MULHER ESSE MERDA
LIXO DO KARALHO, SE EU VESSE ESSE ESTRUME NA RUA EU FAZIA OQ ELE FEZ COM ELA",0,0,False,,Sun Jan 06 23:20:57 +0000 2019
1134183725514797056,"@icaromaiapin @GuilhermeBoulos Sabe quando seria bom as pessoas terem zelo pelo patrimônio público e nunca se importam? Quando tacam lixo na rua, destroem aquela arvorezinha crescendo na praça.",0,0,False,,Thu May 30 19:44:06 +0000 2019
1131338829263265793,"@Chakal_xP So sei pular e dar tiro.. na parte da construcao, sou um completo lixo! Morador de rua mesmo! Construcao 0!",0,0,False,,Wed May 22 23:19:30 +0000 2019
1080181304115806209,"Vai toma no cu desse povo que joga garrafa na rua, EXISTE LIXO NÃO É ATOA PORRA!",0,4,False,,Tue Jan 01 19:17:46 +0000 2019
1122625937265373184,"@beatrizfsgomes_ esses dias eu tava passando por uma rua estreita e tinha um caminhão de lixo na minha frente e n dava pra passar, e eu nao conseguia parar de rir imaginando a cena e a cara dos lixeiros comigo batendo no caminhão deles",0,1,False,,Sun Apr 28 22:17:35 +0000 2019
1101964847934255104,@folha Estes foliões tiveram a oportunidade de ver o que o lixo que jogam na rua faz...,0,8,False,,Sat Mar 02 21:57:47 +0000 2019
1125906424364707840,meu ódio é todo destinado às pessoas que abrem o vidro do carro pra jogar lixo na rua,0,7,False,,Tue May 07 23:33:04 +0000 2019
1094296257785405440,Caralho quando eu vejo gente porca jogando lixo na rua da vontade de da um bicão,0,0,False,,Sat Feb 09 18:05:33 +0000 2019
1094682897729097729,"minha vó: “tem homem q eh igual cachorro,tem ração boa em casa,mas sai na rua pra comer lixo” KKKKKKK sensacional!",5,106,False,,Sun Feb 10 19:41:55 +0000 2019
1087473092400738304,Gostei de um vídeo @YouTube https://t.co/761i2UvcXR lixo na rua,0,0,False,,Mon Jan 21 22:12:44 +0000 2019
1084950920864169984,Eu tenho um ódio mortal de quem joga lixo na rua,0,3,False,,Mon Jan 14 23:10:31 +0000 2019
1132788903138738176,@marcelorubens @MiriamLeitaoCom Esse miram leitão é  um lixo como jornalista.  Demência é  o nome.  Já já estará na rua. Kkkkk aí vai meter a  sola na #globolixo,0,1,False,,Sun May 26 23:21:35 +0000 2019
1116814949211418624,a pessoa tem a pachorra de chutar o lixo na rua mas não tem a capacidade de abaixar e recolher E DAI QUE NÃO FOI VC QUE JOGOU VAI CAIR A MÃO SE VC PEGAR E JOGAR NO DEVIDO LUGAR?,0,2,False,,Fri Apr 12 21:26:47 +0000 2019
1107772059160064001,"Cheguei em casa tão brava que me irritei com o ""cheirinho"" do banheiro q arranquei da parede e joguei no saco de lixo la na rua. Minha mãe nem se arriscou dizer alguma coisa",0,0,False,,Mon Mar 18 22:33:34 +0000 2019
1135660446466412546,saindo da fisioterapia caí na rua e joguei todo o dinheiro gasto na sessão no lixo,0,9,False,,Mon Jun 03 21:32:04 +0000 2019
1110282905920643072,"@Klbia4 @g1santos Não é só turista não...moradores e prefeitura tem sua parcela de culpa tbm, moro aqui e todo dia vejo morador jogar lixo fora do lixo seja em praia ou na rua.",0,0,False,,Mon Mar 25 20:50:47 +0000 2019
1129511290802720769,Essa diretoria é organizado né ? Quero ver jogar lixo na rua agora 😂😂😂😂😂 https://t.co/QYwJTqglXW,1,0,False,,Fri May 17 22:17:31 +0000 2019
1113904548383477760,"Tem uns velhos tão ridículos por aí, jogando lixo na rua, no córrego, DENTRO DO ÔNIBUS, que eu penso ""que bom que ja ta com o pé na cova"" porque mesmo velho ainda faz merda vsf",0,0,False,,Thu Apr 04 20:41:54 +0000 2019
1131334178069520384,"É verdade, eles são gente do mau , petistas vagabundo esquerda bandidas más juntos, presidente Jair Messias Bolsonaro e nós colocamos eles na lata do lixo .                Domingo todos nós à rua https://t.co/WvcuSVXUjy",0,0,False,,Wed May 22 23:01:01 +0000 2019
1113149743763423232,eu fui jogar lixo na lixeira aqui da rua e tinha uns animes lá https://t.co/YctbOxmuu3,1,16,False,,Tue Apr 02 18:42:34 +0000 2019
1129459771386540033,"@ArthurLira_ Vcs são um câncer, vc Principalmente um lixo da pior espécie, ta fazendo de tudo pra achacar a reforma da previdência pra minar o governo, enquanto isso o país que paga seu salario parado, lixos como vc tem que começar a apanhar na rua pra virar gente, como em países sérios.",0,2,False,,Fri May 17 18:52:48 +0000 2019
1104099088524550149,@JornalOGlobo Tnc seu comunistas de merda! Isso pode agora? Arte é mostrar o ponto na rua? Passa o endereço da redação para eu ir aí fazer golden performance na mesa de vocês! COMUNISTA É O LIXO DA HUMANIDADE. CAMBADA DE DOENTE MENTAL. @JornalOGlobo assessor de comunista. Empresa LIXO,0,0,False,,Fri Mar 08 19:18:30 +0000 2019
1129483411817664512,Não adianta reclamar q tá alagado se continua jogando lixo na rua,7,7,False,,Fri May 17 20:26:44 +0000 2019
1095788008882745356,"fui da uns trago na rua passou uns lixeiro mo lindo, quase q eu falei OU me leva q hj eu to so o lixo rsrsrs",0,1,False,,Wed Feb 13 20:53:14 +0000 2019
1097258806365638656,"@rezendejao @UfOgui Concordo com essa garota, pois são as baratas q dão fim nas bituca de cigarro e outros lixo q fica na rua",0,1,False,,Sun Feb 17 22:17:40 +0000 2019
1125521484527566848,Hoje eu vi um doguinho na rua roubando do lixo uma fralda de bebê suja e voltando pra casa. Ele entrou pelo meio das frestas do portão. Pelo jeito esse doguinho vai levar uma bronca. 😂 #pet #cachorro #dog #cao #viralata,0,0,False,,Mon May 06 22:03:27 +0000 2019
1087821517755465728,"Já gritaram a pessoa na rua e ela não falou cntg, vergonha é lixo, tem nem volta !",0,0,False,,Tue Jan 22 21:17:15 +0000 2019
1099398781530001408,sempre bom lembrar de respeitar as pessoas e o ambiente que está. plmrds não joguem lixo na rua #CarnavalSemAssedio,0,2,False,,Sat Feb 23 20:01:10 +0000 2019
1098696188298215429,A maioria desses alagamento em cidade grande seriam evitados se as pessoas não jogassem tanto lixo na rua... tudo entupido,0,0,False,,Thu Feb 21 21:29:18 +0000 2019
1093651019375042560,É #FAKE que vídeo de mulher jogando lixo na rua foi gravado durante enxurrada no Rio https://t.co/1GlMkMF4uw via @JornalExtra,2,3,False,,Thu Feb 07 23:21:36 +0000 2019
1119367055466225664,hoje na rua um boy viu meu cabelo sem disfarçado e disse: disfarçado pra tu é lixo né irmão kkkkkk vi nascer a primeira militância pela manutenção do disfarçado nos cabelos afro-diaspóricos,0,5,False,,Fri Apr 19 22:27:57 +0000 2019
1112835346021089286,e aí a mulher que reclamou de XIXI de cachorro na rua é a mesma que joga lixo na rua,0,0,False,,Mon Apr 01 21:53:16 +0000 2019
1108827099702398979,Mais um dia lutando contra as pessoas que jogam lixo na rua.. 😡🤮,0,0,False,,Thu Mar 21 20:25:56 +0000 2019
1123273427232657408,"@jandira_feghali Você é o esgoto, o lixo do Brasil. Você é repugnante, nojenta, inimiga do povo brasileiro. Apoiadora de um ditador que está atropelando civis na rua. Você e sua turma deveriam ser expulsas do mundo! Vc vai arder no fogo do inferno, e a sua hora vai chegar, tenho certeza!",0,0,False,,Tue Apr 30 17:10:29 +0000 2019
1113545347660439552,"se vc coloca o lixo na rua e nenhum cachorro rasga fazendo uma zona na sua calçada, eu nem preciso falar que vc é burguês, né?",2,30,False,,Wed Apr 03 20:54:34 +0000 2019
1080593468978802689,@sprinterkombis eu comprava uns na internet pq os que vendem hj na rua sao um lixo toxico ou bem caro,0,0,False,,Wed Jan 02 22:35:34 +0000 2019
1115369367200575488,"@jaobadeus o problema do lixo na rua é q ele n fica lá esperando
entra em bueiro e etc
dá mt transtorno
mas sla ne
nunca sei oq fzr",0,1,False,,Mon Apr 08 21:42:34 +0000 2019
1104139755762130945,@_mirellaoli Mas mesmo assim ainda tem gentr q joga lixo na rua e lugar de lixo é no lixo,0,0,False,,Fri Mar 08 22:00:06 +0000 2019
1135284948309557250,"eu fico com muita raiva quando vejo gente jogando lixo na rua, às vezes tem lixeira perto e o infeliz prefere jogar no chão......",0,4,False,,Sun Jun 02 20:39:58 +0000 2019
1090346555067023367,Meninxs que se recusam a jogar lixo na rua e acabam com a bolsa cheia de papel amassado me add,1,2,False,,Tue Jan 29 20:30:51 +0000 2019
1136042243410878465,"@flobodani ai amiga, tem que ser sensata nessas horas. ai depois tá reclamando que por aqui ta tudo alagado. fiquei puta demais pqp. odeio gnt q joga lixo na rua AAAA",0,1,False,,Tue Jun 04 22:49:12 +0000 2019
1097624099516542976,"MEU DEUS, Pinhais está completamente alagado 

Parabéns em amiguinhos, continuem jogando lixo na rua 👏👏👏",0,1,False,,Mon Feb 18 22:29:12 +0000 2019
1118647382500106240,"@Michele_M0rais @Mitobonoro17R Quando alaga a resposta é imediata: “culpa do povo que joga lixo na rua” como se TODOS jogassem lixo na rua. Aí é fácil...O gestor não faz o que tem que fazer e depois joga a culpa no povo. Michele, aqui eu vou perturbar essa prefeitura. Ano que vem é a mudança...",1,2,False,,Wed Apr 17 22:48:14 +0000 2019
1123362059893334018,"@exulia isso é uma merda

a galera reclama de chefe lixo, mas não pensa que na rua, o  chefe lixo do motorista pode ser a gente",0,0,False,,Tue Apr 30 23:02:40 +0000 2019
1107774024241815557,"que mico mano, tava aqui na rua esperando meu amigo e daí enquanto ele não vinha eu fiquei dançando na rua.. só que eu não vi que tinha uma senhora jogando lixo e ela ficou olhando p mim KKKKKKKKKKKKKK que vergonha, agora ela acha que eu sou louca",0,0,False,,Mon Mar 18 22:41:23 +0000 2019
1108793793191436289,Lei que multa quem jogar lixo na rua é aprovada em João Pessoa - ClickPB https://t.co/fSODctqVfS,0,0,False,,Thu Mar 21 18:13:35 +0000 2019
1087425934880329730,Raiva de gente que joga lixo no chão bicho  todo dia eu arrumo uma briga na rua por causa disso,0,0,False,,Mon Jan 21 19:05:20 +0000 2019
1084217194811015168,Gostei de um vídeo @YouTube https://t.co/tb2WqIZYfS PEDIR DINHEIRO NA RUA! - Do Lixo ao Luxo 2 (The Sims 4),0,0,False,,Sat Jan 12 22:34:57 +0000 2019
1109176433220509696,"Raiva de quem joga lixo na rua, devia jogar no próprio cu",0,2,False,,Fri Mar 22 19:34:03 +0000 2019
1139218420787011584,"E eu bem desesperada juntando todos os lixos da casa pra colocar na rua, cheguei lá fora não vi lixo nenhum, bateu um desespero maior pq pensei: pqp o caminhão do lixo já passou🤦🏻‍♀️🤔 ai entro e lembro q hj é quinta e o lixeiro só passa na sexta-feira 🤷🏻‍♀️",0,0,False,,Thu Jun 13 17:10:11 +0000 2019
1119646145582632960,"Eu fico puta com os mlk do rau, que saco, quer beber na rua bebe, mas pega o lixo e joga no reciclável oh inútil.",0,0,False,,Sat Apr 20 16:56:57 +0000 2019
1097986405685489669,"minha amizade é substituível vc pode me troca ate mesmo pelo simples lixo na rua e n to mentindo, na provaram isso varias vezes",0,0,False,,Tue Feb 19 22:28:53 +0000 2019
1128033361317048321,"Cantagalo tem de tudo mané, nego rouba até latão de lixo e vende por 10 conto na outra rua",0,0,False,,Mon May 13 20:24:45 +0000 2019
1112865685225590785,"Deus que me perdoe, mas quem joga lixo na rua (principalmente direto nos rios) merece enchente mesmo",0,5,False,,Mon Apr 01 23:53:50 +0000 2019
1117483623584862208,"Às 24:00:

Ela: -Pegue esse lixo e jogue na rua 

Eu: -Sim, amor....",0,0,False,,Sun Apr 14 17:43:52 +0000 2019
1127645953417187329,"@PauloECarvalho2 @Petrovarius A galera q passa aq na rua coletando o lixo,são umas figura 
😂😂😂
Conhecem todo mundo!",0,7,False,,Sun May 12 18:45:20 +0000 2019
1091403404943986693,"lembro perfeitamente até da lata de lixo que ele tava segurando e tinha descido pra jogar fora
e que era um ônibus escolar, pq na minha rua não passa linha nenhuma
e também do esporro que levei porque ninguém entendeu eu ter atravessado, mas na minha cabeças fazia sentido",0,0,False,,Fri Feb 01 18:30:23 +0000 2019
1134960383515643905,"Real as pessoas falam da agricultura que prejudica a natureza, mas são as mesmas que jogam lixo na rua, falam do consumo de carnes, mas são as mesmas que abandonam um animal na rua ou preferem pagar por um bichinho, a doença de hj é a hipocrisia",0,4,False,,Sat Jun 01 23:10:16 +0000 2019
1122242851876868098,"@queriamorreagr isso. 
não pode fazer lixo e deixa na rua",0,0,False,,Sat Apr 27 20:55:20 +0000 2019
1103073001430487040,"A um tempo atras achei no lixo na rua uma pintura e atrás escrito varias palavras de amor 
""Obrigado por me dar a oportunidade de fazer parte da sua vida""
""Gosto muito de você""
E hoje fui atrás da pessoa que fez e quis devolver a pintura, pq é um puta trabalho lindo",0,1,False,,Tue Mar 05 23:21:12 +0000 2019
1103793640546156545,"Se quem joga lixo na rua guardar seu lixo no bolso até chegar em casa ou aprender o caminho da lixeira, se quem reclama do calor plantar uma árvore, se quem desperdiça água aprender a fechar a torneira, aí vai ser possível pensar em salvar o meio ambiente.",0,0,False,,Thu Mar 07 23:04:46 +0000 2019
1131695414535753735,"@RaphaelaDias Mas eu fiz uma abordagem tão de boa, que eu me assustei com a atitude dele e logo reagi! E costumo fazer esse tipo de abordagem. Miga, não jogar lixo na rua é o mínimo e me incomoda muito quando vejo! E eu costumo ter reações rápida assim mesmo RS",0,0,False,,Thu May 23 22:56:27 +0000 2019
1088206654498369537,"@FriedHardt Tomara que esteja zuando. Venezuela é um País onde as pessoas fazem filas pra comprar carne estragada pra comer que caçam cachorros na rua para matar a fome e ainda tem babaca pra falar umas asneiras dessa. Tomara que não seja verdade, uma pessoa com um pensamento tão lixo.",0,2,False,,Wed Jan 23 22:47:38 +0000 2019
1138893301225086977,"@joomikhail Vão pedir Lula Livre! Vai ter ônibus queimado, fumaça de maconha, o comércio vai fechar, vai ter lixo na rua!! A velha balbúrdia de sempre disfarçada de lula livre. Vai se catar esquerdista lixo.",1,0,False,,Wed Jun 12 19:38:17 +0000 2019
1132039443261603840,"Tenho um ódio de ver os outros jogando lixo na rua,oque custa carregar seu lixo até encontrar uma lixeira??????????caraca sua mão não vai cair",0,1,False,,Fri May 24 21:43:30 +0000 2019
1137135259387092993,"se vc coloca lixo no bolso pra evitar jogar na rua, vc merece o mundo",0,1,False,,Fri Jun 07 23:12:27 +0000 2019
1098343909229510658,"@Prefeitura_POA Além de circular com veículo de tração animal, o que é proibido, descarta lixo em via pública, no mesmo local que ficou 2 meses com lixo acumulado na rua Lauro Müller. É dureza, gente relaxada .. https://t.co/LFjjNdha7S",0,0,False,,Wed Feb 20 22:09:28 +0000 2019
1111411230529314821,Não sei o que passa na cabeça de uma pessoa que ainda joga lixo na rua.,0,0,False,,Thu Mar 28 23:34:21 +0000 2019
1138174931747950592,"@micheleslima De que adianta torcer pelo Brasil se: joga lixo na rua, vota em ladrão, quer levar vantagem em tudo, dá propina pra guarda e não faz nada pra melhorar o mundo? Graaaaaaaande patriota viu. 🤦🏻‍♂️🤦🏻‍♂️",0,0,False,,Mon Jun 10 20:03:44 +0000 2019
1088549485649805314,"mano n dar pra ficar na rua, calor é lixo",0,1,False,,Thu Jan 24 21:29:56 +0000 2019
1099386117055488001,"Tem pouquinha mundiça indo queimar o rabo e poluindo os mares matando os animais marinhos e jogando lixo pela janela do carro, ônibus ou mesmo andando na rua. Bandicu https://t.co/eb48XJVi7T",0,1,False,,Sat Feb 23 19:10:50 +0000 2019
1110979585745666048,"Eu to a própria caçamba de lixo andando na rua. 
Certamente vou encontrar alguém que não deveria me ver nessas circunstâncias",0,1,False,,Wed Mar 27 18:59:08 +0000 2019
1088939197958897664,"Acho que nesse momento antes de julgar prefeito, vereador, quem joga lixo na rua ou deixa de jogar, temos que pensar naqueles que estao precisando de ajuda, que perderam coisas em casa. Se cada pessoa começar a pensar dessa forma garanto que iremos ajudar mt familia a ser feliz",1,3,False,,Fri Jan 25 23:18:30 +0000 2019
1120830104899342337,"meu lixo encheu de larvas pela 827372 vez e tive que descer com ele pra jogar no lixo da rua e lavar+desinfetar na mangueira do prédio 
as 8 da noite
com tudo escuro",0,0,False,,Tue Apr 23 23:21:35 +0000 2019
1088946881772818432,"E no geral, a perspectiva é bem pior que a gente imagina. Tem uma hora em todo ecossistema que a gente passa de um ponto em que dá pra consertar as coisas, ou voltar atrás. Não é só plantar mais arvores e parar de jogar lixo na rua. Nao vai funcionar mais, entende?",0,0,False,,Fri Jan 25 23:49:02 +0000 2019
1132769701061365760,"@Smith_Hays @EstadaoPolitica Nada quebrado, nem lixo na rua e o principal, manifestações q geram efeitos!!",0,1,False,,Sun May 26 22:05:17 +0000 2019
1132791563510308871,"acho que nada me deixa com mais RAIVA do que quando to andando na rua e tem um macho perto de mim e ele só espirra igual um cavalOO 

fico kkbota a mão na boca seu lixo",0,2,False,,Sun May 26 23:32:09 +0000 2019
